"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20221","11","서울시","CS100010","커피-음료","525204212004","66739655","388050273843","137153938161","73257587577","76594750616","77890228758","80669165580","79638541312","74749019323","62404918838","589629983","77920769985","179742801667","141971712774","111851457601","13127839994","209342855694","254167006124","6746505839","133021414712","140054766996","91404964397","64257673308","28024536531","51410417","15329238","9954719","10075020","10279719","10841931","10259028","8286943","7042295","40110","14499446","22321980","16611878","12018125","1248116","29498862","33194675","1047744","18486977","19488169","12096122","8285227","3289289"
"20221","11","서울시","CS300021","문구","301061022828","11286229","271325811249","29735211579","55852453346","51095286673","51466224236","57157017492","55754829502","19251362814","10483848765","1857899","40593555526","90404451522","116877420710","51794395176","1389341995","82536647813","74251721760","2014309106","15813938650","25284926293","40820385222","47460538445","25394391031","9252556","2033673","1895013","1810906","1882403","1934018","1730216","1237042","796631","379","1209165","3322476","3902100","2728354","123755","4206010","4972107","290264","1597320","1971656","2721729","1553519","1043619"
"20221","11","서울시","CS300001","슈퍼마켓","988284810661","69376806","706769961391","281514849270","150153632416","136058472522","136725569841","140814036212","143018250400","158206945017","123307904253","9891060871","96217153757","189927430827","249559376836","349694629600","92995158770","465239613893","476109035297","2502192111","74801739135","152076390355","214380094036","254085151032","243503007199","50030860","19345946","10554181","9810621","9847417","9983160","9835481","10558680","8787266","690469","6450113","12135699","15435975","26262579","8401971","35905486","32566499","508783","8372531","13230065","14854536","16520454","14985589"
"20221","11","서울시","CS300035","인테리어","38454373547","605445","31793732267","6660641280","6602806343","7458815814","6199602562","5556335614","5976171934","5441642362","1218998918","21090230","7803770246","11301732236","13827989918","5326469883","173321034","15810878105","13246446643","98367544","1034819533","5492865860","5762571853","7929671735","8738806757","476456","128989","92093","90553","92759","106633","94418","87500","41489","298","117782","173513","209373","102004","2475","276195","240267","1511","31128","77583","91732","136854","177743"
"20221","11","서울시","CS300019","의료기기","232162519852","639420","222979813755","9182706097","39011868282","47480014799","43735974237","46146229849","46605726588","7493845165","1688860932","2666667","40632512747","83185006189","92170437117","15756688611","415208521","160554821422","53385527280","26833719","3165877475","14936859377","59154271239","65148895978","71507610918","588328","51092","129545","114016","108228","124197","112342","40493","10599","23","122898","238533","221211","54526","2229","379982","243397","1158","17451","44507","108764","126554","324943"
"20221","11","서울시","CS200002","외국어학원","102755936980","296802","87464828602","15291108378","19105334121","16805282113","16091123998","17692767104","17770321266","9251448883","6039659495","619325938","15892972081","19661704775","30602321672","30309204738","5670407776","43859648628","57996861404","157471466","2084321465","15638481306","60663944147","20021770707","3290523195","242595","54207","53752","46234","45548","50442","46619","33558","20649","1982","32399","53455","90592","100827","17547","122338","172458","1107","11701","36624","175814","60772","8771"
"20221","11","서울시","CS300036","조명용품","411684847005","3874835","364813876490","46870970515","84466474089","62555139652","62861456830","85960346876","68970459043","39930966937","6940003578","131323887","88908910747","126331953977","151079037590","45209640082","23980722","209919812065","96105614293","18138843","6144510052","37392421997","82827446964","111219071743","68423751180","3309919","564916","707514","606844","621388","745047","629126","460625","104291","3710","873099","1178672","1314436","502467","2451","2139380","901955","2035","124093","419473","648900","916356","930489"
"20221","11","서울시","CS200033","부동산중개업","4260879079","253140","3316567515","944311564","867873084","401530085","439074195","906175477","701914674","590587693","353723871","51497110","476765860","1119853262","1075429753","1209094916","328238178","2437920928","1460977217","0","576383721","1193431454","654183462","944627496","530272011","188880","64260","40035","32699","33818","46511","35817","35942","28318","3819","38278","59643","72108","60734","18558","153058","65001","0","35504","78372","39272","33921","30993"
"20221","11","서울시","CS100008","분식전문점","248014097617","23491042","184884696879","63129400738","35196046116","35250731286","36884573394","39414113821","38139232262","35702266914","27427133824","2253499721","19802575087","82740014542","45578541742","81394799054","16244667471","113699790624","108940085723","3987218345","44473083065","54021921176","54612406668","44226084590","21319197924","17876870","5614172","3454940","3456095","3561529","3796104","3608202","3168059","2446113","174960","2442710","7799518","4413648","7411750","1248456","10930664","11464899","462787","4754689","5575967","5335459","4225546","2041098"
"20221","11","서울시","CS100005","제과점","247560869140","23904560","178516396141","69044472999","34242109572","35138636156","35955080207","36197039235","36983530971","37845678447","31198794552","133001258","36246230471","61277752917","61033321339","74635469865","14235093290","93391025035","131799719520","1899221540","38604163555","53663086999","55489800635","45636276759","29898195029","17516262","6388298","3431179","3384618","3580735","3606181","3513549","3461445","2926853","13001","4058446","5501107","5599033","7218957","1514016","9164846","13886175","246637","4398523","5660821","5351633","4425529","2967923"
"20221","11","서울시","CS100004","양식음식점","259433617840","6778418","173420222281","86013395559","29311493986","33351597362","35594716909","36129548032","39032865992","49558000685","36455394874","1665095907","1793950505","72859530181","42803015855","112423456202","27888569190","106314171749","108970553006","2966579543","65940099096","66661254537","37980665928","28548706100","13187362794","4758284","2020134","853627","916761","975220","993445","1019231","1112108","908026","18712","124767","2581102","1249257","2462123","342457","2819636","3335215","142547","2035311","1804373","1065055","788676","318860"
"20221","11","서울시","CS300006","미곡판매","102488069443","2082187","84113955465","18374113978","17846429079","16267981137","16131600551","16971192407","16896752291","15412246575","2961867403","3145386805","36298462692","24684501107","28326423081","9589529682","443766076","36580706031","58049278662","25808229","1637739393","10292701039","11660323335","21712775409","49300637286","1632274","449913","372593","292771","304813","328926","333171","327595","122318","60290","492524","554842","657747","304422","12362","823849","1137136","1728","35185","154991","262402","453945","1052733"
"20221","11","서울시","CS300004","핸드폰","56975428833","1250392","44305353879","12670074954","9269428037","8965607070","8541914761","8522694277","9005709734","8048120504","4621954450","269717131","2353707973","16611617425","19281199233","18237053315","222133756","25917220217","22330640462","254901412","6316319314","7047027612","14054143435","12791485156","7783983745","954271","296121","203744","174883","197549","190635","187460","197706","98415","1998","65441","357457","413319","400188","11989","640633","562467","23483","221808","205765","251550","290239","210248"
"20221","11","서울시","CS200030","피부관리실","42923510211","233421","32587710865","10335799346","6268103416","6062285818","6414949026","7154223399","6688149206","7903889250","2431910096","237187159","1446703839","10131912115","13177960333","15455000857","2474745908","10392260783","31245088453","73988851","7525875224","14446504813","7539505341","7544324731","4506791774","175849","57572","32969","31944","33450","37130","40356","41521","16051","1665","9438","58153","70506","83824","9835","62470","166291","1276","59933","75791","37499","33075","21179"
"20221","11","서울시","CS200026","자동차미용","13976505701","233427","10978264136","2998241565","2024532443","2116349805","1874345571","2558397309","2404639008","1853451939","1144789626","56200769","2389982798","3662147888","5146462499","2346799632","374912115","7672322085","2854172357","1296002","502292991","2841395999","3091222245","2417449122","1672525081","167740","65687","33179","30673","29942","38152","35794","36677","29010","365","39310","72159","88693","29262","3638","130553","49553","71","10252","49346","53159","41906","25388"
